chunk_id,document_filename,document_date,document_language,section_number,detected_script,chunk_words,compliance_flags
Универсальныи_договор_узб_25.09.2025__chunk_168,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,26,[]
Универсальныи_договор_узб_25.09.2025__chunk_169,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,21,[]
Универсальныи_договор_узб_25.09.2025__chunk_170,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,48,[]
Универсальныи_договор_узб_25.09.2025__chunk_171,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,51,[]
Универсальныи_договор_узб_25.09.2025__chunk_172,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,4.4.1.,Cyrillic,91,[]
Универсальныи_договор_узб_25.09.2025__chunk_173,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,10,[]
Универсальныи_договор_узб_25.09.2025__chunk_174,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,16,[]
Универсальныи_договор_узб_25.09.2025__chunk_175,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,103,[]
Универсальныи_договор_узб_25.09.2025__chunk_176,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,60,[]
Универсальныи_договор_узб_25.09.2025__chunk_177,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,17,[]
Универсальныи_договор_узб_25.09.2025__chunk_178,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,42,[]
Универсальныи_договор_узб_25.09.2025__chunk_179,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,11,[]
Универсальныи_договор_узб_25.09.2025__chunk_180,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,24,[]
Универсальныи_договор_узб_25.09.2025__chunk_181,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,47,[]
Универсальныи_договор_узб_25.09.2025__chunk_182,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,29,[]
Универсальныи_договор_узб_25.09.2025__chunk_183,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,65,[]
Универсальныи_договор_узб_25.09.2025__chunk_184,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,56,[]
Универсальныи_договор_узб_25.09.2025__chunk_185,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,11,[]
Универсальныи_договор_узб_25.09.2025__chunk_186,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,15,[]
Универсальныи_договор_узб_25.09.2025__chunk_187,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,31,[]
Универсальныи_договор_узб_25.09.2025__chunk_188,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,10,[]
Универсальныи_договор_узб_25.09.2025__chunk_189,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,54,[]
Универсальныи_договор_узб_25.09.2025__chunk_190,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,32,[]
Универсальныи_договор_узб_25.09.2025__chunk_191,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,12,[]
Универсальныи_договор_узб_25.09.2025__chunk_192,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,28,[]
Универсальныи_договор_узб_25.09.2025__chunk_193,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,20,[]
Универсальныи_договор_узб_25.09.2025__chunk_194,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,10,[]
Универсальныи_договор_узб_25.09.2025__chunk_195,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,47,[]
Универсальныи_договор_узб_25.09.2025__chunk_196,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,34,[]
Универсальныи_договор_узб_25.09.2025__chunk_197,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,97,[]
Универсальныи_договор_узб_25.09.2025__chunk_198,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,205,[]
Универсальныи_договор_узб_25.09.2025__chunk_199,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,26,[]
Универсальныи_договор_узб_25.09.2025__chunk_200,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,20,[]
Универсальныи_договор_узб_25.09.2025__chunk_201,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,13,[]
Универсальныи_договор_узб_25.09.2025__chunk_202,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,21,[]
Универсальныи_договор_узб_25.09.2025__chunk_203,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,18,[]
Универсальныи_договор_узб_25.09.2025__chunk_204,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,29,[]
Универсальныи_договор_узб_25.09.2025__chunk_205,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,12,[]
Универсальныи_договор_узб_25.09.2025__chunk_206,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,17,[]
Универсальныи_договор_узб_25.09.2025__chunk_207,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,10,[]
Универсальныи_договор_узб_25.09.2025__chunk_208,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,22,[]
Универсальныи_договор_узб_25.09.2025__chunk_209,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,12,[]
Универсальныи_договор_узб_25.09.2025__chunk_210,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,15,[]
Универсальныи_договор_узб_25.09.2025__chunk_211,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,22,[]
Универсальныи_договор_узб_25.09.2025__chunk_212,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,10,[]
Универсальныи_договор_узб_25.09.2025__chunk_213,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,22,[]
Универсальныи_договор_узб_25.09.2025__chunk_214,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,24,[]
Универсальныи_договор_узб_25.09.2025__chunk_215,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,54,[]
Универсальныи_договор_узб_25.09.2025__chunk_216,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,19,[]
Универсальныи_договор_узб_25.09.2025__chunk_217,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,81,[]
Универсальныи_договор_узб_25.09.2025__chunk_218,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,10,[]
Универсальныи_договор_узб_25.09.2025__chunk_219,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,29,[]
Универсальныи_договор_узб_25.09.2025__chunk_220,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,11,[]
Универсальныи_договор_узб_25.09.2025__chunk_221,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,44,[]
Универсальныи_договор_узб_25.09.2025__chunk_222,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,43,[]
Универсальныи_договор_узб_25.09.2025__chunk_223,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,28,[]
Универсальныи_договор_узб_25.09.2025__chunk_224,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,64,[]
Универсальныи_договор_узб_25.09.2025__chunk_225,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,10,[]
Универсальныи_договор_узб_25.09.2025__chunk_226,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,20,[]
Универсальныи_договор_узб_25.09.2025__chunk_227,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,12,[]
Универсальныи_договор_узб_25.09.2025__chunk_228,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,43,[]
Универсальныи_договор_узб_25.09.2025__chunk_229,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,10,[]
Универсальныи_договор_узб_25.09.2025__chunk_230,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,47,[]
Универсальныи_договор_узб_25.09.2025__chunk_231,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,21,[]
Универсальныи_договор_узб_25.09.2025__chunk_232,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,20,[]
Универсальныи_договор_узб_25.09.2025__chunk_233,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,12,[]
Универсальныи_договор_узб_25.09.2025__chunk_234,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,19,[]
Универсальныи_договор_узб_25.09.2025__chunk_235,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,21,[]
Универсальныи_договор_узб_25.09.2025__chunk_236,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,32,[]
Универсальныи_договор_узб_25.09.2025__chunk_237,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,14,[]
Универсальныи_договор_узб_25.09.2025__chunk_238,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,35,[]
Универсальныи_договор_узб_25.09.2025__chunk_239,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,12,[]
Универсальныи_договор_узб_25.09.2025__chunk_240,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,40,[]
Универсальныи_договор_узб_25.09.2025__chunk_241,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,142,[]
Универсальныи_договор_узб_25.09.2025__chunk_242,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,15,[]
Универсальныи_договор_узб_25.09.2025__chunk_243,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,29,[]
Универсальныи_договор_узб_25.09.2025__chunk_244,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,11,[]
Универсальныи_договор_узб_25.09.2025__chunk_245,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,26,[]
Универсальныи_договор_узб_25.09.2025__chunk_246,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,14,[]
Универсальныи_договор_узб_25.09.2025__chunk_247,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,22,[]
Универсальныи_договор_узб_25.09.2025__chunk_248,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,52,[]
Универсальныи_договор_узб_25.09.2025__chunk_249,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,10,[]
Универсальныи_договор_узб_25.09.2025__chunk_250,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,20,[]
Универсальныи_договор_узб_25.09.2025__chunk_251,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,31,[]
Универсальныи_договор_узб_25.09.2025__chunk_252,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,20,[]
Универсальныи_договор_узб_25.09.2025__chunk_253,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,35,[]
Универсальныи_договор_узб_25.09.2025__chunk_254,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,21,[]
Универсальныи_договор_узб_25.09.2025__chunk_255,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,19,[]
Универсальныи_договор_узб_25.09.2025__chunk_256,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,21,[]
Универсальныи_договор_узб_25.09.2025__chunk_257,Универсальныи_договор_узб_25.09.2025.pdf,25.09.2025,Uzbek,unknown,Cyrillic,51,[]
